-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
-1.85487804878049e+02,-1.75975609756098e+02,-1.66463414634146e+02,-1.56951219512195e+02,-1.47439024390244e+02,-1.37926829268293e+02,-1.28414634146341e+02,-1.18902439024390e+02,-1.09390243902439e+02,-9.98780487804878e+01,-9.03658536585366e+01,-8.08536585365854e+01,-7.13414634146341e+01,-6.18292682926829e+01,-5.23170731707317e+01,-4.28048780487805e+01,-3.32926829268293e+01,-2.37804878048780e+01,-1.42682926829268e+01,-4.75609756097560e+00,4.75609756097560e+00,1.42682926829268e+01,2.37804878048780e+01,3.32926829268293e+01,4.28048780487805e+01,5.23170731707317e+01,6.18292682926829e+01,7.13414634146341e+01,8.08536585365853e+01,9.03658536585366e+01,9.98780487804878e+01,1.09390243902439e+02,1.18902439024390e+02,1.28414634146341e+02,1.37926829268293e+02,1.47439024390244e+02,1.56951219512195e+02,1.66463414634146e+02,1.75975609756098e+02,1.85487804878049e+02
